idx	offset	kind	byte_len	text
26723	2774847	text	75	Convert the text layer or 3D layer to raster layer? Do you want to proceed?
26724	2774926	text	26	Selection was not created.
26725	2774956	text	41	There is no selection area on the canvas.
26726	2775001	text	51	You cannot convert this layer to the chosen format.
26727	2775295	text	62	Convert to raster layer to apply mask. Do you want to proceed?
26728	2775480	text	103	To create a foil layer, you need to make a selection. Please try again after creating a selection area.
26729	2775728	text	87	This material contains data which cannot be used in this version, so it cannot be used.
26730	2775819	text	94	This file cannot be edited as it contains older format 3D layers that are no longer supported.
26731	2775917	text	58	This material is not available in CLIP STUDIO PAINT DEBUT.
26732	2775979	text	95	You cannot import images with a height or width exceeding %d pixels in Clip Studio Paint Debut.
26733	2776078	text	110	This canvas cannot be edited as it contains timeline settings that cannot be handled by CLIP STUDIO PAINT PRO.
26734	2776192	text	112	This canvas cannot be edited as it contains timeline settings that cannot be handled by CLIP STUDIO PAINT DEBUT.
26735	2776430	text	73	This material is not compatible with the program you are currently using.
26736	2776507	text	55	You cannot use this material as it is in an old format.
26737	2776724	text	16	See details here
26738	2776744	key	5	Close
26739	2776753	text	99	This canvas cannot be registered as an animation material as it contains a file object or 3D layer.
26740	2776856	text	36	Failed to resize the current object.
26741	2776896	text	64	The selected model may be in use in multiple areas. Replace all?
26742	2778390	text	87	You cannot insert this amount of height because it will exceed the maximum canvas size.
26743	2778481	text	38	All of the selected layers are hidden.
26744	2778523	text	19	The layer is locked
26745	2778546	text	17	No layer selected
26746	2778567	text	45	You cannot transform tonal correction layers.
26747	2778699	text	52	This filter is not available for the selected layer.
26748	2778755	text	49	You cannot add tool groups to the Downloads tool.
26749	2778808	text	41	You cannot move the Downloads tool group.
26750	2779123	text	12	For PaintMan
26751	2779195	text	35	Exporting layer comp... ( %d / %d )
26752	2779234	text	33	Successfully exported layer comp.
26753	2779271	text	28	Failed to export layer comp.
26754	2779587	text	9	Preset %d
26755	2779600	key	7	Default
26756	2779611	key	4	None
26757	2779619	key	7	Shadows
26758	2779630	key	10	Highlights
26759	2779644	key	13	Posterization
26760	2779661	text	7	Tone %d
26761	2779933	text	16	See details here
26762	2779953	key	5	Close
26763	2779962	text	74	Failed to run Shading Assist because there is no image in the target area.
26764	2780040	key	8	Standard
26765	2780052	key	7	Evening
26766	2780063	key	5	Night
26767	2780072	key	7	Morning
26768	2780083	text	12	Simple light
26769	2780099	text	15	Faint backlight
26770	2780118	key	9	Backlight
26771	2780131	text	11	Stage light
26772	2780146	text	11	Color light
26773	2780161	text	13	High Contrast
26774	2780462	text	18	Strength (Shadows)
26775	2780484	text	14	Blur (Shadows)
26776	2780502	text	15	Color (Shadows)
26777	2780521	text	13	Hue (Shadows)
26778	2780538	text	20	Saturation (Shadows)
26779	2780562	text	20	Base color (Shadows)
26780	2780586	text	23	Blending mode (Shadows)
26781	2780613	text	22	Strength (Highlights) 
26782	2780639	text	17	Blur (Highlights)
26783	2780660	text	18	Color (Highlights)
26784	2780682	text	16	Hue (Highlights)
26785	2780702	text	23	Saturation (Highlights)
26786	2780729	text	23	Base color (Highlights)
26787	2780756	text	26	Blending mode (Highlights)
26788	2780786	text	15	Color (level 1)
26789	2780805	text	23	Blending mode (level 1)
26790	2780832	text	15	Color (level 2)
26791	2780851	text	23	Blending mode (level 2)
26792	2780878	text	15	Color (level 3)
26793	2780897	text	23	Blending mode (level 3)
26794	2780924	text	15	Color (level 4)
26795	2780943	text	23	Blending mode (level 4)
26796	2781434	text	11	Paper layer
26797	2781449	text	13	Template name
26798	2781466	key	4	File
26799	2781474	text	14	Save and close
26800	2781492	key	6	Tiling
26801	2781502	text	13	Saving format
26802	2781519	key	12	Optimization
26803	2781535	text	10	Cover page
26804	2781549	text	14	Width of spine
26805	2781567	text	27	Size of output frame: Width
26806	2781598	text	28	Size of output frame: Height
26807	2781630	text	21	Overflow frame: Width
26808	2781655	text	22	Overflow frame: Height
26809	2781681	text	34	How to specify overflow frame size
26810	2781719	text	28	Title-safe area guide (left)
26811	2781751	text	29	Title-safe area guide (right)
26812	2781784	text	27	Title-safe area guide (top)
26813	2781815	text	30	Title-safe area guide (bottom)
26814	2781849	text	18	Blank space (left)
26815	2781871	text	19	Blank space (right)
26816	2781894	text	17	Blank space (top)
26817	2781915	text	20	Blank space (bottom)
26818	2781939	text	21	Use number of stories
26819	2781964	text	18	How to show frames
26820	2781986	text	18	Shot template name
26821	2782008	text	17	Cel template name
26822	2782029	text	31	Reference point of output frame
26823	2782064	text	23	Safety margin (outside)
26824	2782091	text	22	Safety margin (inside)
26825	2782117	text	19	Safety margin (top)
26826	2782140	text	22	Safety margin (bottom)
26827	2782166	text	9	Export to
26828	2782179	key	4	File
26829	2782187	key	5	Share
26830	2782196	text	12	Import image
26831	2782212	text	14	Use audio data
26832	2782230	text	21	Do not use audio data
26833	2782563	key	9	Documents
26834	2782576	key	6	Others
26835	2782586	text	25	CLIP STUDIO FORMAT|*.clip
26836	2782615	text	45	CLIP STUDIO PAINT Page Management File |*.cmc
26837	2782664	text	61	Image|*.bmp;*.jpg;*.jpeg;*.png;*.tif;*tiff;*.tga;*.webp;*.gif
26838	2782729	text	85	3D Data |*.cs3c;*.cs3o;*.cs3s;*.fbx;*.6kt;*.6kh;*.lwo;*.lws;*.obj;*.c2fr;*.c2fc;*.pep
26839	2782818	text	73	3D Data |*.cs3c;*.cs3o;*.cs3s;*.fbx;*.lwo;*.lws;*.obj;*.c2fr;*.c2fc;*.pep
26840	2782895	text	66	3D data|*.cs3c;*.cs3o;*.cs3s;*.lwo;*.lws;*.obj;*.c2fr;*.c2fc;*.pep
26841	2782965	text	30	Audio files |*.wav;*.mp3;*.ogg
26842	2782999	text	45	Setting files |*.sut;*.cls;*.aco;*.laf;*.sutg
26843	2783048	text	26	ibisPaint work file |*.ipv
26844	2783078	text	25	kakooyo! work file|*.kako
26845	2783107	text	53	Photoshop Big Document|*.psb|Photoshop Document|*.psd
26846	2783164	text	34	CLIP STUDIO storyboard file|*.csnf
26847	2783202	key	9	CSV|*.csv
26848	2783215	text	10	TXT |*.txt
26849	2783229	text	10	Movie file
26850	2783338	text	30	Failed to create copy of "%s".
26851	2783372	text	34	Failed to change the name of "%s".
26852	2783410	text	22	Failed to delete "%s".
26853	2783436	text	37	A file with this name already exists.
26854	2783477	text	57	"%s" is currently open. Please close the file to execute.
26855	2783724	text	50	The operation was canceled. %s has not been saved.
26856	2783778	text	20	Choose save location
26857	2783802	text	11	Do Not Save
26858	2783817	text	26	Save to Clip Studio folder
26859	2783847	text	20	Failed to save file.
26860	2784148	text	23	Choose a save location.
26861	2784175	key	6	Cancel
26862	2784185	text	18	Clip Studio folder
26863	2784207	text	9	Files app
26864	2786465	text	99	You need iPadOS 13 or later to open page management files (.cmc) saved outside the Clip Studio app.
26865	2786782	key	2	OK
26866	2786788	key	6	Cancel
26867	2786798	text	19	Open as single page
26868	2786821	text	11	See details
26869	2786836	text	48	Is file “%s” 3D data made of multiple files?
26870	2787476	text	93	You need iPadOS 13 or later to open 3D data made of multiple files saved outside Clip Studio.
26871	2787931	text	13	Select folder
26872	2787948	text	13	Create a copy
26873	2788077	text	11	Clip Studio
26874	2788092	text	9	Files app
26875	2788385	key	2	OK
26876	2788391	key	6	Cancel
26877	2788401	text	28	About the Clip Studio folder
26878	2788633	text	9	All fonts
26879	2788646	key	9	012abcABC
26880	2788659	text	9	(%d / %d)
26881	2788672	text	17	Display font name
26882	2788693	text	34	Display font name in specific font
26883	2788731	text	29	Display text in specific font
26884	2788764	text	16	Switch font list
26885	2788784	text	30	Open font list settings dialog
26886	2788818	text	53	Select fonts from this device to add to the font list
26887	2788875	text	21	Add font file to list
26888	2788900	text	23	Add font from device...
26889	2788927	text	22	Add font from files...
26890	2788953	text	15	Enter font name
26891	2788972	text	24	Could not find this font
26892	2789000	text	69	Could not add font. Please try selecting it again from the font list.
26893	2789249	text	17	Open Graph Editor
26894	2789270	text	18	Close Graph Editor
26895	2789292	text	10	Move graph
26896	2789306	text	25	Scale keyframes on x axis
26897	2789335	text	25	Scale keyframes on y axis
26898	2789364	text	22	Move keyframe on graph
26899	2789390	text	21	Add keyframe to graph
26900	2789415	text	26	Delete keyframe from graph
26901	2789445	text	10	Move slope
26902	2789459	text	19	Pair/unpair handles
26903	2789482	text	43	Change interpolation method to “Smooth”
26904	2789529	text	43	Change interpolation method to “Linear”
26905	2789576	text	41	Change interpolation method to “Hold”
26906	2790361	text	13	Edit gradient
26907	2790378	key	2	OK
26908	2790384	key	6	Cancel
26909	2790394	key	8	Position
26910	2790406	key	5	Color
26911	2790415	text	15	Specified color
26912	2790434	text	18	Main drawing color
26913	2790456	text	17	Sub drawing color
26914	2790477	key	7	Opacity
26915	2790488	text	16	Reverse Gradient
26916	2790508	text	11	Delete node
26917	2790523	text	16	Select left node
26918	2790543	text	17	Select right node
26919	2790564	text	17	Mixing rate curve
26920	2790585	key	8	Position
26921	2790597	text	9	Left node
26922	2790610	text	10	Right node
26923	2790624	key	6	Output
26924	2790634	text	10	Left color
26925	2790648	text	11	Right color
26926	2790663	text	12	Gradient set
26927	2790679	key	7	Preview
26928	2790690	text	17	Pick screen color
26929	2790711	text	16	Tool (read only)
26930	2790731	text	25	Register to gradient set.
26931	2790760	text	11	Mixing mode
26932	2790775	key	8	Standard
26933	2790787	key	10	Perceptual
26934	2790801	text	33	Perceptual (Photoshop compatible)
26935	2790838	text	29	Linear (Photoshop compatible)
26936	2790871	text	21	Brightness correction
26937	2790896	key	3	Off
26938	2790903	key	3	Low
26939	2790910	key	6	Medium
26940	2790920	key	4	High
26941	2790928	key	7	Highest
26942	2790939	key	2	10
26943	2790945	key	3	400
26944	2790952	key	2	40
26945	2790958	key	2	25
26946	2790964	key	2	16
26947	2790970	key	1	5
26948	2790975	key	2	10
26949	2790981	key	2	80
26950	2790987	key	2	80
26951	2790993	key	2	25
26952	2790999	key	2	80
26953	2791005	key	3	135
26954	2791012	key	3	250
26955	2791019	key	3	170
26956	2791026	key	2	16
26957	2791032	key	2	65
26958	2791038	key	2	30
26959	2791044	key	3	240
26960	2791051	key	3	310
26961	2791058	key	2	20
26962	2791064	key	2	10
26963	2791070	key	2	10
26964	2791076	key	3	-10
26965	2791083	key	2	20
26966	2791157	key	25	Hue/Saturation/Luminosity
26967	2791186	key	3	Hue
26968	2791193	key	10	Saturation
26969	2791207	key	10	Luminosity
26970	2791277	text	23	See support information
26971	2791304	key	5	Close
26972	2791543	key	2	80
26973	2791549	key	2	80
26974	2791555	key	2	14
26975	2791561	key	2	14
26976	2791671	text	35	Settings for "Execute menu command"
26977	2791710	text	24	Palette pop-up  settings
26978	2791738	text	37	Settings for "Execute option command"
26979	2791779	text	31	Settings to Execute auto action
26980	2791814	text	24	Settings to change tools
26981	2791842	text	33	Settings to Execute Tool Rotation
26982	2791879	text	15	Unknown command
26983	2794162	text	16	New Raster Layer
26984	2794182	text	22	New color raster layer
26985	2794208	text	21	New gray raster layer
26986	2794233	text	29	New gray (black) raster layer
26987	2794266	text	29	New gray (white) raster layer
26988	2794299	text	27	New monochrome raster layer
26989	2794330	text	35	New monochrome raster (black) layer
26990	2794369	text	35	New monochrome raster (white) layer
26991	2794408	text	16	New vector layer
26992	2794428	text	22	New color vector layer
26993	2794454	text	21	New gray vector layer
26994	2794479	text	29	New gray (black) vector layer
26995	2794512	text	29	New gray (white) vector layer
26996	2794545	text	27	New monochrome vector layer
26997	2794576	text	35	New monochrome (black) vector layer
26998	2794615	text	35	New monochrome (white) vector layer
26999	2794654	text	27	New Raster Layer (advanced)
27000	2794685	text	27	New Vector Layer (advanced)
27001	2794716	text	18	New Gradient layer
27002	2794738	text	14	New Fill Layer
27003	2794756	text	14	New Tone layer
27004	2794774	text	16	New frame folder
27005	2794794	text	12	New 3D layer
27006	2794810	text	32	New 3D layer with drawing figure
27007	2794846	text	15	Body shape name
27008	2794865	text	9	Pose name
27009	2794878	text	15	New Paper Layer
27010	2794897	text	14	New foil layer
27011	2794915	text	30	Create folder and insert layer
27012	2794949	text	15	Duplicate Layer
27013	2794968	text	29	Brightness and contrast layer
27014	2795001	text	22	Level Correction layer
27015	2795027	text	16	Tone Curve layer
27016	2795047	text	37	Hue, saturation, and luminosity layer
27017	2795088	text	19	Color balance layer
27018	2795111	text	12	Invert layer
27019	2795127	text	19	Posterization layer
27020	2795150	text	18	Binarization layer
27021	2795172	text	18	Gradient map layer
27022	2795194	text	38	Brightness and contrast layer settings
27023	2795236	text	31	Level correction layer settings
27024	2795271	text	25	Tone curve layer settings
27025	2795300	text	46	Hue, saturation, and luminosity layer settings
27026	2795350	text	28	Color balance layer settings
27027	2795382	text	37	Settings for reversing gradient layer
27028	2795423	text	28	Posterization layer settings
27029	2795455	text	27	Binarization layer settings
27030	2795486	text	27	Gradient map layer settings
